SequenceID	contig_id	viralID	VS2_length	keep_cat	is.suspect	manual_approve	is_phage
Cen14_02102018_R1_S17	NODE_8150_length_7088_cov_1.291481	NODE_8150_length_7088_cov_1.291481__full	7088	Keep1	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_8247_length_7033_cov_1.517666	NODE_8247_length_7033_cov_1.517666__full	7033	Keep2	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_8285_length_7001_cov_2.146058	NODE_8285_length_7001_cov_2.146058__full	7001	Discard	0	Unapproved	0
Cen14_02102018_R1_S17	NODE_8299_length_6990_cov_2.552091	NODE_8299_length_6990_cov_2.552091__full	6990	Keep1	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_8331_length_6979_cov_1.705050	NODE_8331_length_6979_cov_1.705050__full	6979	Keep2	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_8339_length_6975_cov_1.662237	NODE_8339_length_6975_cov_1.662237__full	6975	Discard	0	Unapproved	0
Cen14_02102018_R1_S17	NODE_8355_length_6967_cov_2.094737	NODE_8355_length_6967_cov_2.094737__full	6967	Keep2	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_8358_length_6966_cov_1.325048	NODE_8358_length_6966_cov_1.325048__full	6966	Keep1	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_8436_length_6918_cov_2.458843	NODE_8436_length_6918_cov_2.458843__full	6918	Keep2	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_8468_length_6898_cov_4.695761	NODE_8468_length_6898_cov_4.695761__full	6898	Keep2	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_859_length_32847_cov_2.038295	NODE_859_length_32847_cov_2.038295__0_partial	19272	Keep1	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_8701_length_6769_cov_1.273863	NODE_8701_length_6769_cov_1.273863__full	6769	Discard	0	Unapproved	0
Cen14_02102018_R1_S17	NODE_8708_length_6765_cov_1.311841	NODE_8708_length_6765_cov_1.311841__full	6765	Keep1	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_8760_length_6737_cov_1.841301	NODE_8760_length_6737_cov_1.841301__full	6737	Keep1	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_8769_length_6735_cov_1.714437	NODE_8769_length_6735_cov_1.714437__full	6735	Keep2	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_8802_length_6720_cov_5.909146	NODE_8802_length_6720_cov_5.909146__full	6720	Discard	0	Unapproved	0
Cen14_02102018_R1_S17	NODE_8803_length_6720_cov_3.032762	NODE_8803_length_6720_cov_3.032762__full	6720	Keep2	1	Unapproved	0
Cen14_02102018_R1_S17	NODE_8826_length_6711_cov_1.677704	NODE_8826_length_6711_cov_1.677704__full	6711	Keep2	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_8937_length_6652_cov_2.512337	NODE_8937_length_6652_cov_2.512337__full	6652	Keep2	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_8947_length_6645_cov_1.478981	NODE_8947_length_6645_cov_1.478981__full	6645	Discard	0	Unapproved	0
Cen14_02102018_R1_S17	NODE_8952_length_6641_cov_3.953485	NODE_8952_length_6641_cov_3.953485__full	6641	Discard	0	Unapproved	0
Cen14_02102018_R1_S17	NODE_9033_length_6602_cov_1.185483	NODE_9033_length_6602_cov_1.185483__full	6602	Keep1	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_9131_length_6544_cov_1.201808	NODE_9131_length_6544_cov_1.201808__full	6544	Keep1	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_9133_length_6543_cov_1.468828	NODE_9133_length_6543_cov_1.468828__full	6543	Discard	0	Unapproved	0
Cen14_02102018_R1_S17	NODE_9240_length_6490_cov_1.029389	NODE_9240_length_6490_cov_1.029389__full	6490	Keep1	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_9264_length_6480_cov_1.871085	NODE_9264_length_6480_cov_1.871085__full	6480	Discard	0	Unapproved	0
Cen14_02102018_R1_S17	NODE_9371_length_6430_cov_2.377281	NODE_9371_length_6430_cov_2.377281__full	6430	Keep1	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_9396_length_6421_cov_1.343025	NODE_9396_length_6421_cov_1.343025__full	6421	Discard	0	Unapproved	0
Cen14_02102018_R1_S17	NODE_9417_length_6409_cov_1.479147	NODE_9417_length_6409_cov_1.479147__full	6409	Keep1	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_9446_length_6399_cov_1.654496	NODE_9446_length_6399_cov_1.654496__full	6399	Discard	0	Unapproved	0
Cen14_02102018_R1_S17	NODE_94_length_149218_cov_3.857255	NODE_94_length_149218_cov_3.857255__0_partial	18749	Keep1	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_9543_length_6357_cov_1.512520	NODE_9543_length_6357_cov_1.512520__full	6357	Keep1	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_9588_length_6338_cov_1.578329	NODE_9588_length_6338_cov_1.578329__full	6338	Discard	0	Unapproved	0
Cen14_02102018_R1_S17	NODE_9629_length_6318_cov_1.583266	NODE_9629_length_6318_cov_1.583266__full	6318	Keep1	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_9665_length_6297_cov_1.994327	NODE_9665_length_6297_cov_1.994327__full	6297	Discard	0	Unapproved	0
Cen14_02102018_R1_S17	NODE_9736_length_6265_cov_1.509612	NODE_9736_length_6265_cov_1.509612__full	6265	Keep1	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_9759_length_6258_cov_3.191160	NODE_9759_length_6258_cov_3.191160__full	6258	Discard	0	Unapproved	0
Cen14_02102018_R1_S17	NODE_9764_length_6256_cov_1.491434	NODE_9764_length_6256_cov_1.491434__full	6256	Keep2	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_9768_length_6255_cov_1.528231	NODE_9768_length_6255_cov_1.528231__full	6255	Discard	0	Unapproved	0
Cen14_02102018_R1_S17	NODE_9851_length_6214_cov_1.603910	NODE_9851_length_6214_cov_1.603910__full	6214	Keep1	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_9969_length_6163_cov_1.993704	NODE_9969_length_6163_cov_1.993704__full	6163	Keep1	0	Unapproved	1
Cen14_02102018_R1_S17	NODE_99_length_147065_cov_3.574957	NODE_99_length_147065_cov_3.574957__0_partial	9518	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_10001_length_5179_cov_1.370348	NODE_10001_length_5179_cov_1.370348__full	5179	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_10011_length_5174_cov_1.376659	NODE_10011_length_5174_cov_1.376659__full	5174	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_1010_length_26129_cov_3.727752	NODE_1010_length_26129_cov_3.727752__0_partial	14926	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_10185_length_5119_cov_1.415465	NODE_10185_length_5119_cov_1.415465__full	5119	Keep2	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_10186_length_5118_cov_1.849730	NODE_10186_length_5118_cov_1.849730__full	5118	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_10193_length_5117_cov_1.596994	NODE_10193_length_5117_cov_1.596994__full	5117	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_10209_length_5113_cov_1.481548	NODE_10209_length_5113_cov_1.481548__full	5113	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_1024_length_25859_cov_1.914775	NODE_1024_length_25859_cov_1.914775__full	25859	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_10256_length_5101_cov_2.091074	NODE_10256_length_5101_cov_2.091074__full	5101	Keep2	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_10316_length_5077_cov_1.666869	NODE_10316_length_5077_cov_1.666869__full	5077	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_10326_length_5075_cov_1.638642	NODE_10326_length_5075_cov_1.638642__full	5075	Keep2	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_10428_length_5043_cov_1.160903	NODE_10428_length_5043_cov_1.160903__full	5043	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_10457_length_5033_cov_1.329596	NODE_10457_length_5033_cov_1.329596__full	5033	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_104_length_123564_cov_3.351912	NODE_104_length_123564_cov_3.351912__0_partial	40599	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_10516_length_5015_cov_2.333265	NODE_10516_length_5015_cov_2.333265__full	5015	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_10529_length_5012_cov_1.682088	NODE_10529_length_5012_cov_1.682088__full	5012	Keep2	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_10560_length_5004_cov_1.503998	NODE_10560_length_5004_cov_1.503998__full	5004	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_10563_length_5003_cov_2.354389	NODE_10563_length_5003_cov_2.354389__full	5003	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_10572_length_5002_cov_1.352615	NODE_10572_length_5002_cov_1.352615__full	5002	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_106_length_123325_cov_6.791904	NODE_106_length_123325_cov_6.791904__full	123325	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_1106_length_24254_cov_1.912546	NODE_1106_length_24254_cov_1.912546__full	24254	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_1158_length_23296_cov_4.233890	NODE_1158_length_23296_cov_4.233890__0_partial	16022	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_1167_length_23227_cov_4.850346	NODE_1167_length_23227_cov_4.850346__full	23227	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_121_length_112950_cov_10.444767	NODE_121_length_112950_cov_10.444767__0_partial	17869	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_1227_length_22352_cov_3.423667	NODE_1227_length_22352_cov_3.423667__full	22352	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_1236_length_22208_cov_3.891807	NODE_1236_length_22208_cov_3.891807__full	22208	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_1252_length_22053_cov_2.429809	NODE_1252_length_22053_cov_2.429809__full	22053	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_1333_length_21050_cov_2.832338	NODE_1333_length_21050_cov_2.832338__full	21050	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_139_length_100339_cov_11.310142	NODE_139_length_100339_cov_11.310142__0_partial	13969	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_1425_length_20094_cov_1.948265	NODE_1425_length_20094_cov_1.948265__full	20094	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_1436_length_19928_cov_1.805717	NODE_1436_length_19928_cov_1.805717__full	19928	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_1462_length_19584_cov_3.738603	NODE_1462_length_19584_cov_3.738603__full	19584	Keep2	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_149_length_96386_cov_3.626144	NODE_149_length_96386_cov_3.626144__full	96386	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_155_length_94949_cov_3.864673	NODE_155_length_94949_cov_3.864673__full	94949	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_1590_length_18566_cov_2.381257	NODE_1590_length_18566_cov_2.381257__full	18566	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_1595_length_18530_cov_1.995381	NODE_1595_length_18530_cov_1.995381__full	18530	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_1640_length_18110_cov_2.200133	NODE_1640_length_18110_cov_2.200133__full	18110	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_1646_length_18030_cov_2.011451	NODE_1646_length_18030_cov_2.011451__0_partial	14480	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_165_length_92783_cov_5.134217	NODE_165_length_92783_cov_5.134217__full	92783	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_1668_length_17837_cov_2.134444	NODE_1668_length_17837_cov_2.134444__full	17837	Manual	0	Approved	1
Cen14_06102019_R1_S18	NODE_1683_length_17725_cov_1.950392	NODE_1683_length_17725_cov_1.950392__full	17725	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_1725_length_17480_cov_2.499741	NODE_1725_length_17480_cov_2.499741__full	17480	Keep2	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_1765_length_17147_cov_2.451351	NODE_1765_length_17147_cov_2.451351__full	17147	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_1825_length_16798_cov_1.835223	NODE_1825_length_16798_cov_1.835223__full	16798	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_1923_length_16183_cov_2.719233	NODE_1923_length_16183_cov_2.719233__full	16183	Keep2	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_2107_length_15130_cov_2.246484	NODE_2107_length_15130_cov_2.246484__full	15130	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_2185_length_14775_cov_1.992354	NODE_2185_length_14775_cov_1.992354__full	14775	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_2208_length_14657_cov_2.457467	NODE_2208_length_14657_cov_2.457467__full	14657	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_2253_length_14446_cov_2.564146	NODE_2253_length_14446_cov_2.564146__full	14446	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_2341_length_14033_cov_2.122034	NODE_2341_length_14033_cov_2.122034__full	14033	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_2346_length_14014_cov_11.575646	NODE_2346_length_14014_cov_11.575646__full	14014	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_2429_length_13711_cov_4.634202	NODE_2429_length_13711_cov_4.634202__full	13711	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_2471_length_13554_cov_1.546362	NODE_2471_length_13554_cov_1.546362__full	13554	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_253_length_70857_cov_2.597017	NODE_253_length_70857_cov_2.597017__0_partial	28929	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_2551_length_13230_cov_1.833702	NODE_2551_length_13230_cov_1.833702__full	13230	Manual	0	Approved	1
Cen14_06102019_R1_S18	NODE_2576_length_13102_cov_1.723545	NODE_2576_length_13102_cov_1.723545__full	13102	Manual	0	Approved	1
Cen14_06102019_R1_S18	NODE_2615_length_12984_cov_2.289959	NODE_2615_length_12984_cov_2.289959__full	12984	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_2622_length_12952_cov_1.711111	NODE_2622_length_12952_cov_1.711111__full	12952	Manual	0	Approved	1
Cen14_06102019_R1_S18	NODE_2688_length_12760_cov_2.109396	NODE_2688_length_12760_cov_2.109396__full	12760	Keep2	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_2872_length_12188_cov_2.061272	NODE_2872_length_12188_cov_2.061272__full	12188	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_291_length_64884_cov_5.202387	NODE_291_length_64884_cov_5.202387__full	64884	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_2930_length_12017_cov_2.083011	NODE_2930_length_12017_cov_2.083011__full	12017	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_2957_length_11914_cov_2.252227	NODE_2957_length_11914_cov_2.252227__full	11914	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_2963_length_11894_cov_3.110648	NODE_2963_length_11894_cov_3.110648__full	11894	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_3019_length_11762_cov_1.297722	NODE_3019_length_11762_cov_1.297722__full	11762	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_3160_length_11396_cov_1.827669	NODE_3160_length_11396_cov_1.827669__full	11396	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_3196_length_11284_cov_2.733172	NODE_3196_length_11284_cov_2.733172__full	11284	Keep2	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_319_length_59953_cov_6.911042	NODE_319_length_59953_cov_6.911042__full	59953	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_3245_length_11181_cov_2.840510	NODE_3245_length_11181_cov_2.840510__full	11181	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_337_length_58158_cov_2.808620	NODE_337_length_58158_cov_2.808620__full	58158	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_3421_length_10774_cov_1.996055	NODE_3421_length_10774_cov_1.996055__full	10774	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_3448_length_10716_cov_2.014732	NODE_3448_length_10716_cov_2.014732__full	10716	Keep2	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_3449_length_10708_cov_1.846895	NODE_3449_length_10708_cov_1.846895__full	10708	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_3500_length_10613_cov_2.408068	NODE_3500_length_10613_cov_2.408068__full	10613	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_3513_length_10585_cov_1.713712	NODE_3513_length_10585_cov_1.713712__full	10585	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_3686_length_10243_cov_2.348754	NODE_3686_length_10243_cov_2.348754__full	10243	Manual	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_3718_length_10173_cov_4.241191	NODE_3718_length_10173_cov_4.241191__full	10173	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_3726_length_10154_cov_8.441209	NODE_3726_length_10154_cov_8.441209__full	10154	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_3764_length_10086_cov_1.791746	NODE_3764_length_10086_cov_1.791746__full	10086	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_3799_length_10033_cov_1.815768	NODE_3799_length_10033_cov_1.815768__full	10033	Keep2	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_3821_length_9984_cov_2.005681	NODE_3821_length_9984_cov_2.005681__full	9984	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_3837_length_9959_cov_2.663853	NODE_3837_length_9959_cov_2.663853__full	9959	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_3847_length_9947_cov_2.013544	NODE_3847_length_9947_cov_2.013544__full	9947	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_3910_length_9860_cov_2.087640	NODE_3910_length_9860_cov_2.087640__full	9860	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_394_length_51919_cov_2.877626	NODE_394_length_51919_cov_2.877626__full	51919	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_3990_length_9712_cov_1.967866	NODE_3990_length_9712_cov_1.967866__full	9712	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_4174_length_9389_cov_2.528396	NODE_4174_length_9389_cov_2.528396__full	9389	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_4212_length_9308_cov_2.287224	NODE_4212_length_9308_cov_2.287224__full	9308	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_4254_length_9242_cov_1.695008	NODE_4254_length_9242_cov_1.695008__full	9242	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_4283_length_9199_cov_2.136574	NODE_4283_length_9199_cov_2.136574__full	9199	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_4306_length_9168_cov_15.208605	NODE_4306_length_9168_cov_15.208605__full	9168	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_4366_length_9085_cov_3.255861	NODE_4366_length_9085_cov_3.255861__full	9085	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_4410_length_9022_cov_2.090838	NODE_4410_length_9022_cov_2.090838__full	9022	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_4428_length_8979_cov_1.616132	NODE_4428_length_8979_cov_1.616132__full	8979	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_4562_length_8789_cov_1.775225	NODE_4562_length_8789_cov_1.775225__full	8789	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_4587_length_8768_cov_2.195348	NODE_4587_length_8768_cov_2.195348__full	8768	Keep2	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_4590_length_8763_cov_2.001853	NODE_4590_length_8763_cov_2.001853__full	8763	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_4611_length_8736_cov_4.119178	NODE_4611_length_8736_cov_4.119178__full	8736	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_4626_length_8718_cov_3.035269	NODE_4626_length_8718_cov_3.035269__full	8718	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_4858_length_8444_cov_1.884694	NODE_4858_length_8444_cov_1.884694__full	8444	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_4922_length_8374_cov_2.473384	NODE_4922_length_8374_cov_2.473384__full	8374	Keep2	1	Approved	1
Cen14_06102019_R1_S18	NODE_4961_length_8331_cov_2.066919	NODE_4961_length_8331_cov_2.066919__full	8331	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_5017_length_8273_cov_1.386079	NODE_5017_length_8273_cov_1.386079__full	8273	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_5044_length_8243_cov_2.404756	NODE_5044_length_8243_cov_2.404756__full	8243	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_5059_length_8228_cov_1.574250	NODE_5059_length_8228_cov_1.574250__full	8228	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_5083_length_8202_cov_2.770279	NODE_5083_length_8202_cov_2.770279__full	8202	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_5163_length_8125_cov_1.708427	NODE_5163_length_8125_cov_1.708427__full	8125	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_51_length_177261_cov_5.435343	NODE_51_length_177261_cov_5.435343__0_partial	32094	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_5224_length_8061_cov_1.497353	NODE_5224_length_8061_cov_1.497353__full	8061	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_527_length_41348_cov_2.980908	NODE_527_length_41348_cov_2.980908__0_partial	35109	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_537_length_40616_cov_8.897330	NODE_537_length_40616_cov_8.897330__full	40489	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_5400_length_7878_cov_2.186686	NODE_5400_length_7878_cov_2.186686__full	7878	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_551_length_40086_cov_4.336545	NODE_551_length_40086_cov_4.336545__0_partial	12054	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_5570_length_7717_cov_1.899868	NODE_5570_length_7717_cov_1.899868__full	7717	Keep2	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_558_length_39787_cov_9.020625	NODE_558_length_39787_cov_9.020625__full	39660	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_563_length_39506_cov_3.846441	NODE_563_length_39506_cov_3.846441__full	39506	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_568_length_39270_cov_2.190379	NODE_568_length_39270_cov_2.190379__full	39270	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_5813_length_7487_cov_1.733288	NODE_5813_length_7487_cov_1.733288__full	7487	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_5825_length_7474_cov_1.295631	NODE_5825_length_7474_cov_1.295631__full	7474	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_584_length_38526_cov_3.663142	NODE_584_length_38526_cov_3.663142__full	38526	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_5855_length_7447_cov_1.664071	NODE_5855_length_7447_cov_1.664071__full	7447	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_6084_length_7263_cov_1.528868	NODE_6084_length_7263_cov_1.528868__full	7263	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_6127_length_7232_cov_3.687685	NODE_6127_length_7232_cov_3.687685__full	7232	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_6197_length_7175_cov_5.500426	NODE_6197_length_7175_cov_5.500426__full	7130	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_6246_length_7136_cov_2.173634	NODE_6246_length_7136_cov_2.173634__full	7136	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_6279_length_7117_cov_4.896853	NODE_6279_length_7117_cov_4.896853__full	7117	Discard	0	Unapproved	0
Cen14_06102019_R1_S18	NODE_6311_length_7101_cov_2.932320	NODE_6311_length_7101_cov_2.932320__full	7101	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_6322_length_7095_cov_1.405281	NODE_6322_length_7095_cov_1.405281__full	7095	Keep1	0	Unapproved	1
Cen14_06102019_R1_S18	NODE_638_length_36315_cov_2.152343	NODE_638_length_36315_cov_2.152343__full	36315	Keep1	0	Unapproved	1
